City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Krasnoselkup,RU,2022-09-29 16:40:05,65.7,82.4667,26.01,86,75,8.63
592,Livramento,BR,2022-09-29 16:40:06,-3.0254,-60.1803,97.48,38,40,8.05
593,Maunabo,PR,2022-09-29 16:40:07,18.0072,-65.8993,88.47,84,8,7.76
594,Athabasca,CA,2022-09-29 16:40:07,54.7169,-113.2854,54.01,61,100,11.36
595,Baruun-Urt,MN,2022-09-29 16:40:09,46.6806,113.2792,50.41,44,100,15.64
596,Komsomolskiy,UZ,2022-09-29 16:53:17,40.4272,71.7189,70.52,37,93,9.22
597,Beringovskiy,RU,2022-09-29 16:53:18,63.05,179.3167,32.61,66,2,4.27
598,Kilindoni,TZ,2022-09-29 16:53:20,-7.9139,39.6668,76.19,76,88,15.73
599,Kyzyl-Suu,KG,2022-09-29 16:53:21,42.3414,78.0056,54.39,45,88,4.88
600,Alekseyevka,RU,2022-09-29 16:54:03,50.6309,38.6903,61.36,69,100,2.57
601,Axim,GH,2022-09-29 16:54:04,4.8699,-2.2405,79.32,74,39,6.87
602,Rabaul,PG,2022-09-29 16:50:12,-4.1967,152.1721,78.1,79,89,6.11
603,Ust-Nera,RU,2022-09-29 16:54:07,64.5667,143.2,14.0,98,76,2.59
604,Hauterive,FR,2022-09-29 16:54:08,46.0901,3.4459,57.96,64,96,3.71
605,Jizan,SA,2022-09-29 16:54:09,17.3333,42.6667,90.54,50,43,5.35
606,Juneau,US,2022-09-29 16:54:10,58.3019,-134.4197,54.21,100,100,6.17
607,Toba Tek Singh,PK,2022-09-29 16:54:10,30.9743,72.4827,83.59,31,0,3.94
608,Beian,NO,2022-09-29 16:54:11,63.6559,9.5683,55.0,71,75,8.05
609,Verkhnevilyuysk,RU,2022-09-29 16:54:12,63.4453,120.3167,23.09,97,71,4.12
610,Abong Mbang,CM,2022-09-29 16:54:13,3.9833,13.1833,70.07,95,95,2.1
611,Nampula,MZ,2022-09-29 16:54:14,-15.1165,39.2666,80.55,44,20,14.0
612,Augusto Correa,BR,2022-09-29 16:53:28,-1.0217,-46.635,87.44,57,55,8.93
613,La Ceiba,HN,2022-09-29 16:54:15,15.7597,-86.7822,78.62,83,100,0.0
614,Guadalajara,MX,2022-09-29 16:54:11,20.6667,-103.3333,71.98,49,22,3.0
615,Haines Junction,CA,2022-09-29 16:54:17,60.7522,-137.5108,46.35,76,99,3.44
616,Bilma,NE,2022-09-29 16:54:17,18.6853,12.9164,98.26,14,100,9.66
617,Chicama,PE,2022-09-29 16:54:18,-7.8447,-79.1469,61.34,61,69,10.67
618,Inhambane,MZ,2022-09-29 16:54:19,-23.865,35.3833,75.18,83,20,7.0
619,Hoi An,VN,2022-09-29 16:54:20,15.8794,108.335,80.56,87,99,4.94
620,Pustoshka,RU,2022-09-29 16:54:21,56.3355,29.369,47.98,97,100,7.67
621,Kjollefjord,NO,2022-09-29 16:54:21,70.9457,27.3465,48.25,81,0,11.5
622,Russell,US,2022-09-29 16:49:53,32.3502,-85.1999,72.97,33,0,17.27
623,Uporovo,RU,2022-09-29 16:54:23,56.3109,66.2693,21.56,93,13,2.19
624,Manosque,FR,2022-09-29 16:54:24,43.8288,5.7869,64.56,52,97,9.8
625,Waingapu,ID,2022-09-29 16:54:25,-9.6567,120.2641,79.93,79,89,1.41
626,Manokwari,ID,2022-09-29 16:54:26,-0.8667,134.0833,78.8,74,42,4.0
627,Livingston,GB,2022-09-29 16:52:32,55.9029,-3.5226,58.86,84,20,5.75
628,Lahad Datu,MY,2022-09-29 16:54:28,5.0268,118.327,75.88,92,100,1.32
629,Canmore,CA,2022-09-29 16:54:29,51.0834,-115.3521,53.71,61,100,1.14
630,Ugoofaaru,MV,2022-09-29 16:54:30,5.6667,73.0,80.85,76,78,11.48
631,Salta,AR,2022-09-29 16:54:30,-24.7859,-65.4117,56.57,68,100,3.44
632,Puerto Escondido,MX,2022-09-29 16:54:31,15.85,-97.0667,84.87,68,81,2.28
633,Talas,TR,2022-09-29 16:51:17,38.6908,35.5538,65.07,45,0,0.0
634,Bati,ET,2022-09-29 16:54:32,11.1833,40.0167,69.66,61,58,4.88
635,Elko,US,2022-09-29 16:54:35,41.0002,-115.5012,69.75,26,76,8.99
636,North Battleford,CA,2022-09-29 16:54:35,52.7834,-108.2847,73.4,59,0,8.05
637,Teguldet,RU,2022-09-29 16:54:36,57.3064,88.1667,26.51,98,87,4.25
638,Ouesso,CG,2022-09-29 16:54:37,1.6136,16.0517,77.02,76,62,2.57
639,Ouadda,CF,2022-09-29 16:54:38,8.0777,22.4007,70.09,93,99,3.62
640,Tuy Hoa,VN,2022-09-29 16:55:39,13.0833,109.3,77.45,89,94,4.23
641,Mazyr,BY,2022-09-29 16:55:39,52.0495,29.2456,53.8,77,97,8.84
642,Baikunthpur,IN,2022-09-29 16:55:40,23.25,82.55,73.69,76,10,5.79
643,West Wendover,US,2022-09-29 16:55:41,40.7391,-114.0733,61.81,63,0,0.0
644,Praia,CV,2022-09-29 16:55:41,14.9215,-23.5087,86.54,70,75,4.61
645,Blagoveshchenka,RU,2022-09-29 16:55:42,52.8333,79.8667,31.66,73,88,12.73
646,Wucheng,CN,2022-09-29 16:55:43,29.6008,118.175,71.44,93,61,2.55
647,Silver City,US,2022-09-29 16:55:43,32.7701,-108.2803,71.56,29,0,13.8
648,Brownsville,US,2022-09-29 16:55:44,25.9018,-97.4975,86.09,54,49,5.99
649,Lumut,MY,2022-09-29 16:55:45,4.2323,100.6298,78.82,89,20,2.3
650,Lubao,PH,2022-09-29 16:55:45,14.9167,120.55,82.11,90,57,3.89
651,Zelenoborsk,RU,2022-09-29 16:55:46,61.4669,64.0333,25.59,76,26,3.8
652,Moshenskoye,RU,2022-09-29 16:55:47,58.5102,34.5911,44.37,92,100,6.31
653,Iskateley,RU,2022-09-29 16:55:48,67.6803,53.1512,28.42,76,4,8.19
654,Gurupa,BR,2022-09-29 16:55:49,-1.405,-51.64,98.29,32,10,4.34
655,Cascais,PT,2022-09-29 16:55:49,38.6979,-9.4215,69.66,89,40,21.0
656,Puerto Morazan,NI,2022-09-29 16:55:50,12.8504,-87.1717,86.77,71,100,3.09
657,Marsabit,KE,2022-09-29 16:55:51,2.3284,37.9899,74.14,35,47,18.66
658,Panguna,PG,2022-09-29 16:55:51,-6.3164,155.4848,65.28,92,63,1.95
659,Ballina,AU,2022-09-29 16:55:52,-28.8667,153.5667,60.01,89,13,10.0
660,Margate,GB,2022-09-29 16:55:52,51.3813,1.3862,60.91,64,84,1.99
661,Lusambo,CD,2022-09-29 16:55:53,-4.9667,23.45,73.44,84,99,2.33
662,Hecun,CN,2022-09-29 16:55:54,36.5333,114.1111,70.34,35,15,4.36
663,Dudinka,RU,2022-09-29 16:53:21,69.4058,86.1778,31.62,98,99,7.85
664,Leshukonskoye,RU,2022-09-29 16:55:55,64.8989,45.7622,33.44,62,13,8.79
665,Biskupiec,PL,2022-09-29 16:55:57,53.8647,20.9569,49.82,72,35,5.64
666,Waipawa,NZ,2022-09-29 16:55:58,-41.4122,175.5153,46.81,93,100,11.41
667,San Carlos De Bariloche,AR,2022-09-29 16:55:59,-41.1456,-71.3082,64.24,38,0,9.22
668,Strezhevoy,RU,2022-09-29 16:55:59,60.7333,77.5889,26.42,78,26,8.01
669,Alamos,MX,2022-09-29 16:56:00,27.0167,-108.9333,87.76,41,5,2.06
670,San Ramon,US,2022-09-29 16:54:05,37.7799,-121.978,70.52,78,55,1.99
671,Seguela,CI,2022-09-29 16:56:01,7.9611,-6.6731,78.51,82,79,5.14
672,High Level,CA,2022-09-29 16:55:17,58.5169,-117.136,48.31,66,75,10.36
673,Waddan,LY,2022-09-29 16:56:03,29.1614,16.139,93.16,28,85,8.88
674,Vargashi,RU,2022-09-29 16:56:06,55.3556,65.8467,26.8,78,11,4.94
675,Mirabad,AF,2022-09-29 16:56:07,30.4362,61.8383,82.92,13,0,4.83
676,Kalispell,US,2022-09-29 16:56:07,48.1958,-114.3129,60.66,79,100,5.01
677,Adrar,MR,2022-09-29 16:56:09,20.5022,-10.0711,100.02,15,16,13.13
678,Czersk,PL,2022-09-29 16:56:10,53.7959,17.9765,52.34,61,96,4.85
679,Chifeng,CN,2022-09-29 16:56:11,42.2683,118.9636,65.25,45,64,4.47
680,Okhotsk,RU,2022-09-29 16:56:12,59.3833,143.3,36.14,73,1,13.29
681,Port Said,EG,2022-09-29 16:56:13,31.2565,32.2841,82.38,74,0,6.91
682,Zabaykalsk,RU,2022-09-29 16:56:14,49.6333,117.3167,43.84,58,100,4.74
683,Bima,ID,2022-09-29 16:56:15,-8.4667,118.7167,76.42,93,67,3.24
684,Byron Bay,AU,2022-09-29 16:56:17,-28.65,153.6167,59.94,80,10,9.46
685,Brunswick,US,2022-09-29 16:52:19,41.2381,-81.8418,57.15,74,77,1.99
686,Hualmay,PE,2022-09-29 16:57:18,-11.0964,-77.6139,66.45,67,30,10.54
687,Marovoay,MG,2022-09-29 16:57:19,-16.1,46.6333,77.67,43,0,8.19
688,Chumikan,RU,2022-09-29 16:57:19,54.7183,135.315,38.01,74,100,10.71
689,Goias,BR,2022-09-29 16:57:20,-15.5807,-49.6362,95.34,22,100,4.47
